Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
512,376.364,376.364,-153.153,12.0305,1
128,635.219,635.219,-89.8193,-94.8671,1
640,810.156,810.156,-143.77,-224.484,1
384,79.2813,79.2813,210.7,-65.4108,1
64,50.9375,50.9375,19.3332,-46.0398,1
576,27,27,-126.741,59.9023,1
320,103.125,103.125,39.3731,77.956,1
192,411.86,411.86,-15.8646,-147.601,1
32,955.441,955.441,69.0571,32.5496,1
288,64.4375,64.4375,182.846,-152.847,1
160,177.781,177.781,-167.797,-151.501,1
96,1001.66,1001.66,-230.504,-103.334,1
608,79.5938,79.5938,34.6925,32.0986,1
352,823.719,823.719,177.682,54.2201,1
224,271.063,271.063,31.1658,-172.708,1
16,1151.21,1151.21,-116.597,-15.31,1
272,184.344,184.344,117.24,-93.0368,1
144,524.969,524.969,-108.729,-111.111,1
400,1030.88,1030.88,222.5,184.996,1
80,630.313,630.313,105.138,-54.7605,1
592,606.84,606.84,7.66617,181.012,1
208,41.4688,41.4688,-33.3532,-214.427,1
464,50.9688,50.9688,-67.6999,157.881,1
48,1078.44,1078.44,-73.1377,-34.2995,1
560,906.563,906.563,-158.31,87.5986,1
176,132.719,132.719,-106.369,-218.511,1
432,32.5625,32.5625,79.9007,176.264,1
112,459.219,459.219,-177.973,-57.5613,1
624,1106.31,1106.31,134.451,-111.014,1
368,112.98,112.98,261.312,15.9124,1
240,885.188,885.188,60.78,-192.35,1
520,210.469,210.469,-235.458,49.1256,1
264,60.5,60.5,60.881,-100.593,1
648,914.992,914.992,33.9908,146.783,1
72,54.75,54.75,100.97,43.3701,1
584,606.604,606.604,7.08192,98.9269,1
200,603.125,603.125,-88.0738,-235.485,1
456,179.656,179.656,-32.6847,179.687,1
40,1126.21,1126.21,-10.9534,42.4192,1
552,165.008,165.008,-208.727,18.9607,1
296,692.188,692.188,155.965,-183.191,1
168,153.281,153.281,-148.047,-209.878,1
424,26.4063,26.4063,88.8732,208.636,1
104,272.673,272.673,-145.313,-3.6173,1
616,862.375,862.375,78.4555,-82.347,1
360,444.931,444.931,228.069,-7.19828,1
488,438.063,438.063,-280.791,38.696,1
24,48.125,48.125,-54.4468,43.8542,1
152,56.0938,56.0938,-189.059,-162.441,1
600,874.906,874.906,187.106,188.29,1
344,261.148,261.148,125.017,19.3373,1
472,492.594,492.594,-208.418,123.736,1
56,1100.76,1100.76,-31.8043,-54.6405,1
